34.04;173
34.203;227
34.2574;173
34.4023;282
34.511;228
34.6016;174
34.7646;175
34.9819;13
35.0907;176
35.1631;68
35.2719;284
35.3262;122
35.3805;122
35.5617;123
35.6522;123
35.7791;177
35.8334;178
35.9059;232
35.9421;70
36.0871;232
36.1958;179
36.232;233
36.3769;125
36.4856;233
36.5763;341
36.685;288
36.7755;180
36.8479;180
36.8842;234
37.011;181
37.0291;181
37.2465;181
37.4095;182
37.5001;182
37.5545;182
37.7175;237
37.7719;345
37.8262;237
37.8987;237
38.0255;237
38.1523;238
38.1704;238
38.2791;184
38.3878;131
38.4421;77
38.5689;131
38.6414;131
38.6958;185
38.7139;239
38.7501;239
38.8407;132
38.877;240
38.9313;240
39.0037;186
39.0581;186
39.1125;240
39.1668;187
39.2392;187
39.3298;187
39.4385;79
39.4566;187
39.6016;188
39.6197;188
39.7283;134
39.7827;188
39.8371;296
39.9096;243
39.9639;243
40.0364;243
40.1088;189
40.1813;189
40.3624;190
40.3987;190
40.5255;190
40.5798;190
40.616;137
40.6704;137
40.7067;245
40.9059;191
40.924;191
40.9602;137
40.9964;84
41.0872;354
41.1053;354
41.2863;192
41.3769;139
41.4312;139
41.5038;247
41.5581;193
41.6486;139
41.7211;140
41.7754;140
41.8842;194
42.011;140
42.0291;140
42.1197;195
42.174;195
42.2646;141
42.2827;195
42.3372;357
42.3915;249
42.4277;249
42.5002;250
42.6269;196
42.79;196
42.8443;197
43.0074;197
43.0436;143
43.1703;89
43.2609;90
43.3516;198
43.424;144
43.4602;90
43.5327;198
43.6052;199
43.6958;199
43.7682;145
43.8044;145
43.8226;253
43.9132;199
44.0581;200
44.1124;200
44.1487;200
44.1669;362
44.2937;308
44.3299;254
44.3661;255
44.4567;255
44.511;255
44.5472;201
44.656;255
44.7284;256
44.7465;256
44.8552;148
44.9095;94
44.9638;94
45.1994;203
45.3081;203
45.3624;203
45.4711;204
45.5617;258
45.6342;258
45.7429;204
45.8697;205
45.9784;259
46.0509;259
46.1415;313
46.2502;260
46.3407;206
46.3588;206
46.3951;260
46.4132;260
46.5219;260
46.5581;260
46.685;315
46.8299;261
46.9929;262
47.1016;262
47.2284;262
47.3552;209
47.3733;209
47.4277;209
47.5726;209
47.6813;210
47.79;210
47.9893;264
48.098;265
48.243;427
48.2792;373
48.3698;427
48.4241;373
48.551;428
48.6959;374
48.7683;374
48.8771;429
49.0219;321
49.0582;321
49.1306;321
49.2031;322
49.3301;592
49.4387;538
49.5112;538
49.6019;700
49.6382;916
49.6929;1510
49.6946;4316
49.7114;2104
49.7135;5611
49.7177;12463
49.7469;30917
49.7482;3075
49.7484;33399
49.8027;3291
49.8197;1402
49.8203;2374
49.8918;755
49.946;647
50.0546;486
50.127;270
50.2177;432
50.5074;325
50.6523;272
50.7973;272
50.8517;380
50.9422;218
51.1053;327
51.1415;273
51.1959;381
51.3045;273
51.3589;381
51.4677;490
51.5039;382
51.5763;274
51.7031;274
51.7755;167
51.8298;167
51.9204;167
52.0834;114
52.2283;114
52.3371;222
52.4095;168
52.4638;115
52.5726;223
52.6631;169
52.7175;169
52.8263;277
52.9349;224
53.0255;224
53.0617;224
53.1704;224
53.2429;279
53.406;279
53.5509;333
53.569;225
53.5871;226
53.6778;388
53.7501;226
53.8045;226
53.9676;388
54.0582;335
54.1125;335
54.2756;389
54.3299;335
54.4386;336
54.5835;282
54.6741;282
54.7465;229
54.8371;283
54.8915;337
55.0001;229
55.0545;229
55.1813;284
55.2538;230
55.2719;230
55.3263;284
55.3806;338
55.3987;284
55.4531;284
55.5799;339
55.6161;285
55.7066;177
55.7429;177
55.8335;232
55.9422;232
56.0146;232
56.0871;232
56.1234;286
56.2139;233
56.2501;233
56.3226;233
56.3951;233
56.5219;233
56.6487;288
56.685;288
56.685;342
56.8481;396
56.9567;343
57.0835;343
57.156;343
57.2103;235
57.3009;343
57.3734;344
57.4277;290
57.4459;344
57.5908;290
57.6452;398
57.6995;291
57.79;237
57.8987;237
57.9893;237
58.0255;184
58.1523;238
58.1885;238
58.2429;184
58.3335;292
58.4784;239
58.4965;239
58.5147;293
58.5871;293
58.7321;293
58.7683;239
58.8045;240
58.8226;294
58.8951;294
58.9675;240
59.0038;294
59.0581;240
59.1125;294
59.1487;241
59.1668;187
59.2755;295
59.3117;241
59.3299;241
59.4386;295
59.4929;295
